id,target,node_1,node_2,count,edge_weight
216,target_1,age_0.25,pclass_1.00,7,1
216,target_1,age_0.25,sex_female,26,1
216,target_1,age_0.25,title_Mrs,26,1
216,target_1,embarked_S,is_alone_1.00,95,2
216,target_1,embarked_S,pclass_1.00,99,2
216,target_1,embarked_S,sex_female,205,3
216,target_1,embarked_S,title_Mrs,202,3
216,target_1,family_size_2.00,embarked_S,61,1
216,target_1,family_size_2.00,is_alone_1.00,91,2
216,target_1,family_size_2.00,pclass_1.00,29,1
216,target_1,family_size_2.00,sex_female,62,1
216,target_1,family_size_2.00,title_Mrs,62,1
216,target_1,fare_0.75,embarked_S,62,1
216,target_1,fare_0.75,family_size_2.00,19,1
216,target_1,fare_0.75,is_alone_1.00,26,1
216,target_1,fare_0.75,pclass_1.00,39,1
216,target_1,fare_0.75,sex_female,49,1
216,target_1,fare_0.75,title_Mrs,48,1
216,target_1,pclass_1.00,is_alone_1.00,43,1
216,target_1,pclass_1.00,title_Mrs,132,2
216,target_1,sex_female,is_alone_1.00,99,2
216,target_1,sex_female,pclass_1.00,139,3
216,target_1,sex_female,title_Mrs,343,5
216,target_1,title_Mrs,is_alone_1.00,99,2
217,target_0,age_0.95,embarked_S,81,2
217,target_0,age_0.95,family_size_0.00,69,1
217,target_0,age_0.95,fare_0.75,36,1
217,target_0,age_0.95,is_alone_0.00,88,2
217,target_0,age_0.95,pclass_1.00,57,1
217,target_0,age_0.95,sex_male,92,2
217,target_0,age_0.95,title_Mr,85,2
217,target_0,embarked_S,is_alone_0.00,500,8
217,target_0,embarked_S,pclass_1.00,80,2
217,target_0,embarked_S,sex_male,533,8
217,target_0,embarked_S,title_Mr,520,8
217,target_0,family_size_0.00,embarked_S,425,7
217,target_0,family_size_0.00,is_alone_0.00,562,9
217,target_0,family_size_0.00,pclass_1.00,80,2
217,target_0,family_size_0.00,sex_male,519,8
217,target_0,family_size_0.00,title_Mr,507,8
217,target_0,fare_0.75,embarked_S,84,2
217,target_0,fare_0.75,family_size_0.00,50,1
217,target_0,fare_0.75,is_alone_0.00,68,1
217,target_0,fare_0.75,pclass_1.00,43,1
217,target_0,fare_0.75,sex_male,87,2
217,target_0,fare_0.75,title_Mr,81,2
217,target_0,pclass_1.00,is_alone_0.00,109,2
217,target_0,pclass_1.00,title_Mr,112,2
217,target_0,sex_male,is_alone_0.00,605,9
217,target_0,sex_male,pclass_1.00,120,2
217,target_0,sex_male,title_Mr,685,10
217,target_0,title_Mr,is_alone_0.00,590,9
218,target_1,age_0.85,embarked_C,17,1
218,target_1,age_0.85,family_size_0.00,20,1
218,target_1,age_0.85,fare_0.95,15,1
218,target_1,age_0.85,is_alone_0.00,33,1
218,target_1,age_0.85,pclass_1.00,28,1
218,target_1,age_0.85,sex_female,28,1
218,target_1,age_0.85,title_rare,1,1
218,target_1,embarked_C,is_alone_0.00,111,2
218,target_1,embarked_C,pclass_1.00,97,2
218,target_1,embarked_C,sex_female,102,2
218,target_1,embarked_C,title_rare,9,1
218,target_1,family_size_0.00,embarked_C,59,1
218,target_1,family_size_0.00,is_alone_0.00,228,4
218,target_1,family_size_0.00,pclass_1.00,80,2
218,target_1,family_size_0.00,sex_female,151,3
218,target_1,family_size_0.00,title_rare,11,1
218,target_1,fare_0.95,embarked_C,60,1
218,target_1,fare_0.95,family_size_0.00,36,1
218,target_1,fare_0.95,is_alone_0.00,77,2
218,target_1,fare_0.95,pclass_1.00,111,2
218,target_1,fare_0.95,sex_female,95,2
218,target_1,fare_0.95,title_rare,6,1
218,target_1,pclass_1.00,is_alone_0.00,155,3
218,target_1,pclass_1.00,title_rare,14,1
218,target_1,sex_female,is_alone_0.00,252,4
218,target_1,sex_female,pclass_1.00,139,3
218,target_1,sex_female,title_rare,8,1
218,target_1,title_rare,is_alone_0.00,13,1
219,target_1,age_0.95,embarked_C,34,1
219,target_1,age_0.95,family_size_0.00,28,1
219,target_1,age_0.95,fare_0.75,17,1
219,target_1,age_0.95,is_alone_0.00,54,1
219,target_1,age_0.95,pclass_1.00,60,1
219,target_1,age_0.95,sex_male,20,1
219,target_1,age_0.95,title_Mr,14,1
219,target_1,embarked_C,is_alone_0.00,111,2
219,target_1,embarked_C,pclass_1.00,97,2
219,target_1,embarked_C,sex_male,47,1
219,target_1,embarked_C,title_Mr,43,1
219,target_1,family_size_0.00,embarked_C,59,1
219,target_1,family_size_0.00,is_alone_0.00,228,4
219,target_1,family_size_0.00,pclass_1.00,80,2
219,target_1,family_size_0.00,sex_male,77,2
219,target_1,family_size_0.00,title_Mr,73,2
219,target_1,fare_0.75,embarked_C,18,1
219,target_1,fare_0.75,family_size_0.00,37,1
219,target_1,fare_0.75,is_alone_0.00,54,1
219,target_1,fare_0.75,pclass_1.00,39,1
219,target_1,fare_0.75,sex_male,31,1
219,target_1,fare_0.75,title_Mr,28,1
219,target_1,pclass_1.00,is_alone_0.00,155,3
219,target_1,pclass_1.00,title_Mr,52,1
219,target_1,sex_male,is_alone_0.00,103,2
219,target_1,sex_male,pclass_1.00,59,1
219,target_1,sex_male,title_Mr,133,2
219,target_1,title_Mr,is_alone_0.00,98,2
220,target_1,age_0.35,embarked_C,20,1
220,target_1,age_0.35,family_size_1.00,13,1
220,target_1,age_0.35,fare_0.95,15,1
220,target_1,age_0.35,is_alone_0.00,44,1
220,target_1,age_0.35,pclass_1.00,17,1
220,target_1,age_0.35,sex_female,52,1
220,target_1,age_0.35,title_Mrs,49,1
220,target_1,embarked_C,is_alone_0.00,111,2
220,target_1,embarked_C,pclass_1.00,97,2
220,target_1,embarked_C,sex_female,102,2
220,target_1,embarked_C,title_Mrs,97,2
220,target_1,family_size_1.00,embarked_C,52,1
220,target_1,family_size_1.00,is_alone_0.00,127,2
220,target_1,family_size_1.00,pclass_1.00,75,2
220,target_1,family_size_1.00,sex_female,101,2
220,target_1,family_size_1.00,title_Mrs,100,2
220,target_1,fare_0.95,embarked_C,60,1
220,target_1,fare_0.95,family_size_1.00,41,1
220,target_1,fare_0.95,is_alone_0.00,77,2
220,target_1,fare_0.95,pclass_1.00,111,2
220,target_1,fare_0.95,sex_female,95,2
220,target_1,fare_0.95,title_Mrs,91,2
220,target_1,pclass_1.00,is_alone_0.00,155,3
220,target_1,pclass_1.00,title_Mrs,132,2
220,target_1,sex_female,is_alone_0.00,252,4
220,target_1,sex_female,pclass_1.00,139,3
220,target_1,sex_female,title_Mrs,343,5
220,target_1,title_Mrs,is_alone_0.00,244,4
221,target_0,age_0.95,embarked_C,20,1
221,target_0,age_0.95,family_size_1.00,19,1
221,target_0,age_0.95,fare_0.95,23,1
221,target_0,age_0.95,is_alone_0.00,88,2
221,target_0,age_0.95,pclass_1.00,57,1
221,target_0,age_0.95,sex_male,92,2
221,target_0,age_0.95,title_Mr,85,2
221,target_0,embarked_C,is_alone_0.00,104,2
221,target_0,embarked_C,pclass_1.00,44,1
221,target_0,embarked_C,sex_male,110,2
221,target_0,embarked_C,title_Mr,107,2
221,target_0,family_size_1.00,embarked_C,28,1
221,target_0,family_size_1.00,is_alone_0.00,108,2
221,target_0,family_size_1.00,pclass_1.00,29,1
221,target_0,family_size_1.00,sex_male,86,2
221,target_0,family_size_1.00,title_Mr,83,2
221,target_0,fare_0.95,embarked_C,25,1
221,target_0,fare_0.95,family_size_1.00,20,1
221,target_0,fare_0.95,is_alone_0.00,35,1
221,target_0,fare_0.95,pclass_1.00,46,1
221,target_0,fare_0.95,sex_male,58,1
221,target_0,fare_0.95,title_Mr,55,1
221,target_0,pclass_1.00,is_alone_0.00,109,2
221,target_0,pclass_1.00,title_Mr,112,2
221,target_0,sex_male,is_alone_0.00,605,9
221,target_0,sex_male,pclass_1.00,120,2
221,target_0,sex_male,title_Mr,685,10
221,target_0,title_Mr,is_alone_0.00,590,9
222,target_0,age_0.55,embarked_C,11,1
222,target_0,age_0.55,family_size_0.00,60,1
222,target_0,age_0.55,fare_0.75,8,1
222,target_0,age_0.55,is_alone_0.00,73,2
222,target_0,age_0.55,pclass_1.00,9,1
222,target_0,age_0.55,sex_male,68,1
222,target_0,age_0.55,title_Mr,65,1
222,target_0,embarked_C,is_alone_0.00,104,2
222,target_0,embarked_C,pclass_1.00,44,1
222,target_0,embarked_C,sex_male,110,2
222,target_0,embarked_C,title_Mr,107,2
222,target_0,family_size_0.00,embarked_C,76,2
222,target_0,family_size_0.00,is_alone_0.00,562,9
222,target_0,family_size_0.00,pclass_1.00,80,2
222,target_0,family_size_0.00,sex_male,519,8
222,target_0,family_size_0.00,title_Mr,507,8
222,target_0,fare_0.75,embarked_C,15,1
222,target_0,fare_0.75,family_size_0.00,50,1
222,target_0,fare_0.75,is_alone_0.00,68,1
222,target_0,fare_0.75,pclass_1.00,43,1
222,target_0,fare_0.75,sex_male,87,2
222,target_0,fare_0.75,title_Mr,81,2
222,target_0,pclass_1.00,is_alone_0.00,109,2
222,target_0,pclass_1.00,title_Mr,112,2
222,target_0,sex_male,is_alone_0.00,605,9
222,target_0,sex_male,pclass_1.00,120,2
222,target_0,sex_male,title_Mr,685,10
222,target_0,title_Mr,is_alone_0.00,590,9
223,target_0,age_0.75,embarked_S,60,1
223,target_0,age_0.75,family_size_0.00,72,2
223,target_0,age_0.75,fare_0.05,10,1
223,target_0,age_0.75,is_alone_0.00,83,2
223,target_0,age_0.75,pclass_1.00,13,1
223,target_0,age_0.75,sex_male,88,2
223,target_0,age_0.75,title_Mr,88,2
223,target_0,embarked_S,is_alone_0.00,500,8
223,target_0,embarked_S,pclass_1.00,80,2
223,target_0,embarked_S,sex_male,533,8
223,target_0,embarked_S,title_Mr,520,8
223,target_0,family_size_0.00,embarked_S,425,7
223,target_0,family_size_0.00,is_alone_0.00,562,9
223,target_0,family_size_0.00,pclass_1.00,80,2
223,target_0,family_size_0.00,sex_male,519,8
223,target_0,family_size_0.00,title_Mr,507,8
223,target_0,fare_0.05,embarked_S,15,1
223,target_0,fare_0.05,family_size_0.00,15,1
223,target_0,fare_0.05,is_alone_0.00,15,1
223,target_0,fare_0.05,pclass_1.00,6,1
223,target_0,fare_0.05,sex_male,15,1
223,target_0,fare_0.05,title_Mr,14,1
223,target_0,pclass_1.00,is_alone_0.00,109,2
223,target_0,pclass_1.00,title_Mr,112,2
223,target_0,sex_male,is_alone_0.00,605,9
223,target_0,sex_male,pclass_1.00,120,2
223,target_0,sex_male,title_Mr,685,10
223,target_0,title_Mr,is_alone_0.00,590,9
224,target_0,age_0.95,embarked_S,81,2
224,target_0,age_0.95,family_size_0.00,69,1
224,target_0,age_0.95,fare_0.75,36,1
224,target_0,age_0.95,is_alone_0.00,88,2
224,target_0,age_0.95,pclass_1.00,57,1
224,target_0,age_0.95,sex_male,92,2
224,target_0,age_0.95,title_Mr,85,2
224,target_0,embarked_S,is_alone_0.00,500,8
224,target_0,embarked_S,pclass_1.00,80,2
224,target_0,embarked_S,sex_male,533,8
224,target_0,embarked_S,title_Mr,520,8
224,target_0,family_size_0.00,embarked_S,425,7
224,target_0,family_size_0.00,is_alone_0.00,562,9
224,target_0,family_size_0.00,pclass_1.00,80,2
224,target_0,family_size_0.00,sex_male,519,8
224,target_0,family_size_0.00,title_Mr,507,8
224,target_0,fare_0.75,embarked_S,84,2
224,target_0,fare_0.75,family_size_0.00,50,1
224,target_0,fare_0.75,is_alone_0.00,68,1
224,target_0,fare_0.75,pclass_1.00,43,1
224,target_0,fare_0.75,sex_male,87,2
224,target_0,fare_0.75,title_Mr,81,2
224,target_0,pclass_1.00,is_alone_0.00,109,2
224,target_0,pclass_1.00,title_Mr,112,2
224,target_0,sex_male,is_alone_0.00,605,9
224,target_0,sex_male,pclass_1.00,120,2
224,target_0,sex_male,title_Mr,685,10
224,target_0,title_Mr,is_alone_0.00,590,9
225,target_0,age_0.35,embarked_S,59,1
225,target_0,age_0.35,family_size_0.00,60,1
225,target_0,age_0.35,fare_0.95,5,1
225,target_0,age_0.35,is_alone_0.00,66,1
225,target_0,age_0.35,pclass_1.00,5,1
225,target_0,age_0.35,sex_male,63,1
225,target_0,age_0.35,title_Mr,62,1
225,target_0,embarked_S,is_alone_0.00,500,8
225,target_0,embarked_S,pclass_1.00,80,2
225,target_0,embarked_S,sex_male,533,8
225,target_0,embarked_S,title_Mr,520,8
225,target_0,family_size_0.00,embarked_S,425,7
225,target_0,family_size_0.00,is_alone_0.00,562,9
225,target_0,family_size_0.00,pclass_1.00,80,2
225,target_0,family_size_0.00,sex_male,519,8
225,target_0,family_size_0.00,title_Mr,507,8
225,target_0,fare_0.95,embarked_S,40,1
225,target_0,fare_0.95,family_size_0.00,15,1
225,target_0,fare_0.95,is_alone_0.00,35,1
225,target_0,fare_0.95,pclass_1.00,46,1
225,target_0,fare_0.95,sex_male,58,1
225,target_0,fare_0.95,title_Mr,55,1
225,target_0,pclass_1.00,is_alone_0.00,109,2
225,target_0,pclass_1.00,title_Mr,112,2
225,target_0,sex_male,is_alone_0.00,605,9
225,target_0,sex_male,pclass_1.00,120,2
225,target_0,sex_male,title_Mr,685,10
225,target_0,title_Mr,is_alone_0.00,590,9
226,target_0,age_0.55,embarked_S,65,1
226,target_0,age_0.55,family_size_1.00,13,1
226,target_0,age_0.55,fare_0.95,4,1
226,target_0,age_0.55,is_alone_0.00,73,2
226,target_0,age_0.55,pclass_1.00,9,1
226,target_0,age_0.55,sex_male,68,1
226,target_0,age_0.55,title_Mr,65,1
226,target_0,embarked_S,is_alone_0.00,500,8
226,target_0,embarked_S,pclass_1.00,80,2
226,target_0,embarked_S,sex_male,533,8
226,target_0,embarked_S,title_Mr,520,8
226,target_0,family_size_1.00,embarked_S,75,2
226,target_0,family_size_1.00,is_alone_0.00,108,2
226,target_0,family_size_1.00,pclass_1.00,29,1
226,target_0,family_size_1.00,sex_male,86,2
226,target_0,family_size_1.00,title_Mr,83,2
226,target_0,fare_0.95,embarked_S,40,1
226,target_0,fare_0.95,family_size_1.00,20,1
226,target_0,fare_0.95,is_alone_0.00,35,1
226,target_0,fare_0.95,pclass_1.00,46,1
226,target_0,fare_0.95,sex_male,58,1
226,target_0,fare_0.95,title_Mr,55,1
226,target_0,pclass_1.00,is_alone_0.00,109,2
226,target_0,pclass_1.00,title_Mr,112,2
226,target_0,sex_male,is_alone_0.00,605,9
226,target_0,sex_male,pclass_1.00,120,2
226,target_0,sex_male,title_Mr,685,10
226,target_0,title_Mr,is_alone_0.00,590,9
227,target_1,age_0.35,embarked_S,32,1
227,target_1,age_0.35,family_size_1.00,13,1
227,target_1,age_0.35,fare_0.95,15,1
227,target_1,age_0.35,is_alone_0.00,44,1
227,target_1,age_0.35,pclass_1.00,17,1
227,target_1,age_0.35,sex_female,52,1
227,target_1,age_0.35,title_Mrs,49,1
227,target_1,embarked_S,is_alone_0.00,200,3
227,target_1,embarked_S,pclass_1.00,99,2
227,target_1,embarked_S,sex_female,205,3
227,target_1,embarked_S,title_Mrs,202,3
227,target_1,family_size_1.00,embarked_S,68,1
227,target_1,family_size_1.00,is_alone_0.00,127,2
227,target_1,family_size_1.00,pclass_1.00,75,2
227,target_1,family_size_1.00,sex_female,101,2
227,target_1,family_size_1.00,title_Mrs,100,2
227,target_1,fare_0.95,embarked_S,52,1
227,target_1,fare_0.95,family_size_1.00,41,1
227,target_1,fare_0.95,is_alone_0.00,77,2
227,target_1,fare_0.95,pclass_1.00,111,2
227,target_1,fare_0.95,sex_female,95,2
227,target_1,fare_0.95,title_Mrs,91,2
227,target_1,pclass_1.00,is_alone_0.00,155,3
227,target_1,pclass_1.00,title_Mrs,132,2
227,target_1,sex_female,is_alone_0.00,252,4
227,target_1,sex_female,pclass_1.00,139,3
227,target_1,sex_female,title_Mrs,343,5
227,target_1,title_Mrs,is_alone_0.00,244,4
228,target_0,age_0.15,embarked_C,10,1
228,target_0,age_0.15,family_size_1.00,9,1
228,target_0,age_0.15,fare_0.95,6,1
228,target_0,age_0.15,is_alone_0.00,45,1
228,target_0,age_0.15,pclass_1.00,2,1
228,target_0,age_0.15,sex_male,59,1
228,target_0,age_0.15,title_Mr,59,1
228,target_0,embarked_C,is_alone_0.00,104,2
228,target_0,embarked_C,pclass_1.00,44,1
228,target_0,embarked_C,sex_male,110,2
228,target_0,embarked_C,title_Mr,107,2
228,target_0,family_size_1.00,embarked_C,28,1
228,target_0,family_size_1.00,is_alone_0.00,108,2
228,target_0,family_size_1.00,pclass_1.00,29,1
228,target_0,family_size_1.00,sex_male,86,2
228,target_0,family_size_1.00,title_Mr,83,2
228,target_0,fare_0.95,embarked_C,25,1
228,target_0,fare_0.95,family_size_1.00,20,1
228,target_0,fare_0.95,is_alone_0.00,35,1
228,target_0,fare_0.95,pclass_1.00,46,1
228,target_0,fare_0.95,sex_male,58,1
228,target_0,fare_0.95,title_Mr,55,1
228,target_0,pclass_1.00,is_alone_0.00,109,2
228,target_0,pclass_1.00,title_Mr,112,2
228,target_0,sex_male,is_alone_0.00,605,9
228,target_0,sex_male,pclass_1.00,120,2
228,target_0,sex_male,title_Mr,685,10
228,target_0,title_Mr,is_alone_0.00,590,9
229,target_1,age_0.15,embarked_C,19,1
229,target_1,age_0.15,family_size_1.00,17,1
229,target_1,age_0.15,fare_0.95,10,1
229,target_1,age_0.15,is_alone_0.00,33,1
229,target_1,age_0.15,pclass_1.00,15,1
229,target_1,age_0.15,sex_female,42,1
229,target_1,age_0.15,title_Mrs,42,1
229,target_1,embarked_C,is_alone_0.00,111,2
229,target_1,embarked_C,pclass_1.00,97,2
229,target_1,embarked_C,sex_female,102,2
229,target_1,embarked_C,title_Mrs,97,2
229,target_1,family_size_1.00,embarked_C,52,1
229,target_1,family_size_1.00,is_alone_0.00,127,2
229,target_1,family_size_1.00,pclass_1.00,75,2
229,target_1,family_size_1.00,sex_female,101,2
229,target_1,family_size_1.00,title_Mrs,100,2
229,target_1,fare_0.95,embarked_C,60,1
229,target_1,fare_0.95,family_size_1.00,41,1
229,target_1,fare_0.95,is_alone_0.00,77,2
229,target_1,fare_0.95,pclass_1.00,111,2
229,target_1,fare_0.95,sex_female,95,2
229,target_1,fare_0.95,title_Mrs,91,2
229,target_1,pclass_1.00,is_alone_0.00,155,3
229,target_1,pclass_1.00,title_Mrs,132,2
229,target_1,sex_female,is_alone_0.00,252,4
229,target_1,sex_female,pclass_1.00,139,3
229,target_1,sex_female,title_Mrs,343,5
229,target_1,title_Mrs,is_alone_0.00,244,4
230,target_1,age_0.65,embarked_S,36,1
230,target_1,age_0.65,family_size_0.00,36,1
230,target_1,age_0.65,fare_0.95,13,1
230,target_1,age_0.65,is_alone_0.00,51,1
230,target_1,age_0.65,pclass_1.00,21,1
230,target_1,age_0.65,sex_female,43,1
230,target_1,age_0.65,title_Mrs,42,1
230,target_1,embarked_S,is_alone_0.00,200,3
230,target_1,embarked_S,pclass_1.00,99,2
230,target_1,embarked_S,sex_female,205,3
230,target_1,embarked_S,title_Mrs,202,3
230,target_1,family_size_0.00,embarked_S,132,2
230,target_1,family_size_0.00,is_alone_0.00,228,4
230,target_1,family_size_0.00,pclass_1.00,80,2
230,target_1,family_size_0.00,sex_female,151,3
230,target_1,family_size_0.00,title_Mrs,144,3
230,target_1,fare_0.95,embarked_S,52,1
230,target_1,fare_0.95,family_size_0.00,36,1
230,target_1,fare_0.95,is_alone_0.00,77,2
230,target_1,fare_0.95,pclass_1.00,111,2
230,target_1,fare_0.95,sex_female,95,2
230,target_1,fare_0.95,title_Mrs,91,2
230,target_1,pclass_1.00,is_alone_0.00,155,3
230,target_1,pclass_1.00,title_Mrs,132,2
230,target_1,sex_female,is_alone_0.00,252,4
230,target_1,sex_female,pclass_1.00,139,3
230,target_1,sex_female,title_Mrs,343,5
230,target_1,title_Mrs,is_alone_0.00,244,4
231,target_1,age_0.95,embarked_S,42,1
231,target_1,age_0.95,family_size_0.00,28,1
231,target_1,age_0.95,fare_0.75,17,1
231,target_1,age_0.95,is_alone_0.00,54,1
231,target_1,age_0.95,pclass_1.00,60,1
231,target_1,age_0.95,sex_male,20,1
231,target_1,age_0.95,title_rare,8,1
231,target_1,embarked_S,is_alone_0.00,200,3
231,target_1,embarked_S,pclass_1.00,99,2
231,target_1,embarked_S,sex_male,90,2
231,target_1,embarked_S,title_rare,6,1
231,target_1,family_size_0.00,embarked_S,132,2
231,target_1,family_size_0.00,is_alone_0.00,228,4
231,target_1,family_size_0.00,pclass_1.00,80,2
231,target_1,family_size_0.00,sex_male,77,2
231,target_1,family_size_0.00,title_rare,11,1
231,target_1,fare_0.75,embarked_S,62,1
231,target_1,fare_0.75,family_size_0.00,37,1
231,target_1,fare_0.75,is_alone_0.00,54,1
231,target_1,fare_0.75,pclass_1.00,39,1
231,target_1,fare_0.75,sex_male,31,1
231,target_1,fare_0.75,title_rare,4,1
231,target_1,pclass_1.00,is_alone_0.00,155,3
231,target_1,pclass_1.00,title_rare,14,1
231,target_1,sex_male,is_alone_0.00,103,2
231,target_1,sex_male,pclass_1.00,59,1
231,target_1,sex_male,title_rare,7,1
231,target_1,title_rare,is_alone_0.00,13,1
232,target_0,age_0.95,embarked_S,81,2
232,target_0,age_0.95,family_size_0.00,69,1
232,target_0,age_0.95,fare_0.85,14,1
232,target_0,age_0.95,is_alone_0.00,88,2
232,target_0,age_0.95,pclass_1.00,57,1
232,target_0,age_0.95,sex_male,92,2
232,target_0,age_0.95,title_Mr,85,2
232,target_0,embarked_S,is_alone_0.00,500,8
232,target_0,embarked_S,pclass_1.00,80,2
232,target_0,embarked_S,sex_male,533,8
232,target_0,embarked_S,title_Mr,520,8
232,target_0,family_size_0.00,embarked_S,425,7
232,target_0,family_size_0.00,is_alone_0.00,562,9
232,target_0,family_size_0.00,pclass_1.00,80,2
232,target_0,family_size_0.00,sex_male,519,8
232,target_0,family_size_0.00,title_Mr,507,8
232,target_0,fare_0.85,embarked_S,47,1
232,target_0,fare_0.85,family_size_0.00,24,1
232,target_0,fare_0.85,is_alone_0.00,32,1
232,target_0,fare_0.85,pclass_1.00,29,1
232,target_0,fare_0.85,sex_male,47,1
232,target_0,fare_0.85,title_Mr,46,1
232,target_0,pclass_1.00,is_alone_0.00,109,2
232,target_0,pclass_1.00,title_Mr,112,2
232,target_0,sex_male,is_alone_0.00,605,9
232,target_0,sex_male,pclass_1.00,120,2
232,target_0,sex_male,title_Mr,685,10
232,target_0,title_Mr,is_alone_0.00,590,9
233,target_1,age_0.95,embarked_C,34,1
233,target_1,age_0.95,family_size_1.00,26,1
233,target_1,age_0.95,fare_0.95,33,1
233,target_1,age_0.95,is_alone_0.00,54,1
233,target_1,age_0.95,pclass_1.00,60,1
233,target_1,age_0.95,sex_female,56,1
233,target_1,age_0.95,title_Mrs,54,1
233,target_1,embarked_C,is_alone_0.00,111,2
233,target_1,embarked_C,pclass_1.00,97,2
233,target_1,embarked_C,sex_female,102,2
233,target_1,embarked_C,title_Mrs,97,2
233,target_1,family_size_1.00,embarked_C,52,1
233,target_1,family_size_1.00,is_alone_0.00,127,2
233,target_1,family_size_1.00,pclass_1.00,75,2
233,target_1,family_size_1.00,sex_female,101,2
233,target_1,family_size_1.00,title_Mrs,100,2
233,target_1,fare_0.95,embarked_C,60,1
233,target_1,fare_0.95,family_size_1.00,41,1
233,target_1,fare_0.95,is_alone_0.00,77,2
233,target_1,fare_0.95,pclass_1.00,111,2
233,target_1,fare_0.95,sex_female,95,2
233,target_1,fare_0.95,title_Mrs,91,2
233,target_1,pclass_1.00,is_alone_0.00,155,3
233,target_1,pclass_1.00,title_Mrs,132,2
233,target_1,sex_female,is_alone_0.00,252,4
233,target_1,sex_female,pclass_1.00,139,3
233,target_1,sex_female,title_Mrs,343,5
233,target_1,title_Mrs,is_alone_0.00,244,4
234,target_0,age_0.85,embarked_S,63,1
234,target_0,age_0.85,family_size_0.00,47,1
234,target_0,age_0.85,fare_0.05,3,1
234,target_0,age_0.85,is_alone_0.00,60,1
234,target_0,age_0.85,pclass_1.00,17,1
234,target_0,age_0.85,sex_male,67,1
234,target_0,age_0.85,title_rare,5,1
234,target_0,embarked_S,is_alone_0.00,500,8
234,target_0,embarked_S,pclass_1.00,80,2
234,target_0,embarked_S,sex_male,533,8
234,target_0,embarked_S,title_rare,13,1
234,target_0,family_size_0.00,embarked_S,425,7
234,target_0,family_size_0.00,is_alone_0.00,562,9
234,target_0,family_size_0.00,pclass_1.00,80,2
234,target_0,family_size_0.00,sex_male,519,8
234,target_0,family_size_0.00,title_rare,13,1
234,target_0,fare_0.05,embarked_S,15,1
234,target_0,fare_0.05,family_size_0.00,15,1
234,target_0,fare_0.05,is_alone_0.00,15,1
234,target_0,fare_0.05,pclass_1.00,6,1
234,target_0,fare_0.05,sex_male,15,1
234,target_0,fare_0.05,title_rare,1,1
234,target_0,pclass_1.00,is_alone_0.00,109,2
234,target_0,pclass_1.00,title_rare,8,1
234,target_0,sex_male,is_alone_0.00,605,9
234,target_0,sex_male,pclass_1.00,120,2
234,target_0,sex_male,title_rare,18,1
234,target_0,title_rare,is_alone_0.00,16,1
235,target_1,age_0.55,embarked_S,32,1
235,target_1,age_0.55,family_size_0.00,25,1
235,target_1,age_0.55,fare_0.85,8,1
235,target_1,age_0.55,is_alone_0.00,34,1
235,target_1,age_0.55,pclass_1.00,12,1
235,target_1,age_0.55,sex_male,17,1
235,target_1,age_0.55,title_Mr,17,1
235,target_1,embarked_S,is_alone_0.00,200,3
235,target_1,embarked_S,pclass_1.00,99,2
235,target_1,embarked_S,sex_male,90,2
235,target_1,embarked_S,title_Mr,87,2
235,target_1,family_size_0.00,embarked_S,132,2
235,target_1,family_size_0.00,is_alone_0.00,228,4
235,target_1,family_size_0.00,pclass_1.00,80,2
235,target_1,family_size_0.00,sex_male,77,2
235,target_1,family_size_0.00,title_Mr,73,2
235,target_1,fare_0.85,embarked_S,42,1
235,target_1,fare_0.85,family_size_0.00,14,1
235,target_1,fare_0.85,is_alone_0.00,45,1
235,target_1,fare_0.85,pclass_1.00,43,1
235,target_1,fare_0.85,sex_male,23,1
235,target_1,fare_0.85,title_Mr,21,1
235,target_1,pclass_1.00,is_alone_0.00,155,3
235,target_1,pclass_1.00,title_Mr,52,1
235,target_1,sex_male,is_alone_0.00,103,2
235,target_1,sex_male,pclass_1.00,59,1
235,target_1,sex_male,title_Mr,133,2
235,target_1,title_Mr,is_alone_0.00,98,2
236,target_0,age_0.35,embarked_C,8,1
236,target_0,age_0.35,family_size_0.00,60,1
236,target_0,age_0.35,fare_0.95,5,1
236,target_0,age_0.35,is_alone_0.00,66,1
236,target_0,age_0.35,pclass_1.00,5,1
236,target_0,age_0.35,sex_male,63,1
236,target_0,age_0.35,title_Mr,62,1
236,target_0,embarked_C,is_alone_0.00,104,2
236,target_0,embarked_C,pclass_1.00,44,1
236,target_0,embarked_C,sex_male,110,2
236,target_0,embarked_C,title_Mr,107,2
236,target_0,family_size_0.00,embarked_C,76,2
236,target_0,family_size_0.00,is_alone_0.00,562,9
236,target_0,family_size_0.00,pclass_1.00,80,2
236,target_0,family_size_0.00,sex_male,519,8
236,target_0,family_size_0.00,title_Mr,507,8
236,target_0,fare_0.95,embarked_C,25,1
236,target_0,fare_0.95,family_size_0.00,15,1
236,target_0,fare_0.95,is_alone_0.00,35,1
236,target_0,fare_0.95,pclass_1.00,46,1
236,target_0,fare_0.95,sex_male,58,1
236,target_0,fare_0.95,title_Mr,55,1
236,target_0,pclass_1.00,is_alone_0.00,109,2
236,target_0,pclass_1.00,title_Mr,112,2
236,target_0,sex_male,is_alone_0.00,605,9
236,target_0,sex_male,pclass_1.00,120,2
236,target_0,sex_male,title_Mr,685,10
236,target_0,title_Mr,is_alone_0.00,590,9
237,target_0,age_0.85,embarked_C,8,1
237,target_0,age_0.85,family_size_0.00,47,1
237,target_0,age_0.85,fare_0.95,4,1
