target,node_1,node_2,count,edge_weight
target_2,fare_0.45,embarked_Q,7,1
target_2,fare_0.45,embarked_S,104,3
target_2,fare_0.45,family_size_0.00,108,3
target_2,fare_0.45,family_size_1.00,3,1
target_2,fare_0.45,family_size_2.00,2,1
target_2,fare_0.45,family_size_3.00,1,1
target_2,fare_0.45,is_alone_0.00,111,3
target_2,fare_0.45,is_alone_1.00,3,1
target_2,fare_0.45,sex_female,30,1
target_2,fare_0.45,sex_male,84,2
target_2,fare_0.45,survived_0,80,2
target_2,fare_0.45,survived_1,34,1
target_2,fare_0.45,title_Mr,78,2
target_2,fare_0.45,title_Mrs,29,1
target_2,fare_0.45,title_rare,7,1
target_2,fare_0.55,embarked_C,12,1
target_2,fare_0.55,embarked_S,13,1
target_2,fare_0.55,family_size_0.00,21,1
target_2,fare_0.55,family_size_1.00,2,1
target_2,fare_0.55,family_size_2.00,2,1
target_2,fare_0.55,is_alone_0.00,23,1
target_2,fare_0.55,is_alone_1.00,2,1
target_2,fare_0.55,sex_female,8,1
target_2,fare_0.55,sex_male,17,1
target_2,fare_0.55,survived_0,13,1
target_2,fare_0.55,survived_1,12,1
target_2,fare_0.55,title_Mr,16,1
target_2,fare_0.55,title_Mrs,8,1
target_2,fare_0.55,title_rare,1,1
target_2,fare_0.65,embarked_C,2,1
target_2,fare_0.65,embarked_S,28,1
target_2,fare_0.65,family_size_0.00,7,1
target_2,fare_0.65,family_size_1.00,14,1
target_2,fare_0.65,family_size_2.00,5,1
target_2,fare_0.65,family_size_3.00,2,1
target_2,fare_0.65,family_size_4.00,1,1
target_2,fare_0.65,family_size_5.00,1,1
target_2,fare_0.65,is_alone_0.00,21,1
target_2,fare_0.65,is_alone_1.00,9,1
target_2,fare_0.65,sex_female,19,1
target_2,fare_0.65,sex_male,11,1
target_2,fare_0.65,survived_0,11,1
target_2,fare_0.65,survived_1,19,1
target_2,fare_0.65,title_Mr,11,1
target_2,fare_0.65,title_Mrs,19,1
target_2,fare_0.75,embarked_C,4,1
target_2,fare_0.75,embarked_S,67,2
target_2,fare_0.75,family_size_0.00,9,1
target_2,fare_0.75,family_size_1.00,33,1
target_2,fare_0.75,family_size_2.00,24,1
target_2,fare_0.75,family_size_3.00,5,1
target_2,fare_0.75,is_alone_0.00,42,1
target_2,fare_0.75,is_alone_1.00,29,1
target_2,fare_0.75,sex_female,35,1
target_2,fare_0.75,sex_male,36,1
target_2,fare_0.75,survived_0,34,1
target_2,fare_0.75,survived_1,37,1
target_2,fare_0.75,title_Mr,33,1
target_2,fare_0.75,title_Mrs,35,1
target_2,fare_0.75,title_rare,3,1
target_2,fare_0.85,embarked_C,7,1
target_2,fare_0.85,embarked_S,11,1
target_2,fare_0.85,family_size_0.00,1,1
target_2,fare_0.85,family_size_2.00,9,1
target_2,fare_0.85,family_size_3.00,8,1
target_2,fare_0.85,is_alone_0.00,1,1
target_2,fare_0.85,is_alone_1.00,17,1
target_2,fare_0.85,sex_female,11,1
target_2,fare_0.85,sex_male,7,1
target_2,fare_0.85,survived_0,4,1
target_2,fare_0.85,survived_1,14,1
target_2,fare_0.85,title_Mr,7,1
target_2,fare_0.85,title_Mrs,11,1
target_2,fare_0.95,embarked_S,12,1
target_2,fare_0.95,family_size_0.00,5,1
target_2,fare_0.95,family_size_2.00,3,1
target_2,fare_0.95,family_size_3.00,4,1
target_2,fare_0.95,is_alone_0.00,5,1
target_2,fare_0.95,is_alone_1.00,7,1
target_2,fare_0.95,sex_female,3,1
target_2,fare_0.95,sex_male,9,1
target_2,fare_0.95,survived_0,9,1
target_2,fare_0.95,survived_1,3,1
target_2,fare_0.95,title_Mr,9,1
target_2,fare_0.95,title_Mrs,3,1
target_2,is_alone_0.00,survived_0,141,3
target_2,is_alone_0.00,survived_1,71,2
target_2,is_alone_1.00,survived_0,19,1
target_2,is_alone_1.00,survived_1,48,1
target_2,sex_female,is_alone_0.00,68,2
target_2,sex_female,is_alone_1.00,38,1
target_2,sex_female,survived_0,12,1
target_2,sex_female,survived_1,94,2
target_2,sex_female,title_Mrs,105,3
target_2,sex_female,title_rare,1,1
target_2,sex_male,is_alone_0.00,144,3
target_2,sex_male,is_alone_1.00,29,1
target_2,sex_male,survived_0,148,3
target_2,sex_male,survived_1,25,1
target_2,sex_male,title_Mr,163,4
target_2,sex_male,title_rare,10,1
target_2,title_Mr,is_alone_0.00,135,3
target_2,title_Mr,is_alone_1.00,28,1
target_2,title_Mr,survived_0,138,3
target_2,title_Mr,survived_1,25,1
target_2,title_Mrs,is_alone_0.00,67,2
target_2,title_Mrs,is_alone_1.00,38,1
target_2,title_Mrs,survived_0,12,1
target_2,title_Mrs,survived_1,93,2
target_2,title_rare,is_alone_0.00,10,1
target_2,title_rare,is_alone_1.00,1,1
target_2,title_rare,survived_0,10,1
target_2,title_rare,survived_1,1,1
target_3,age_0.05,embarked_C,8,1
target_3,age_0.05,embarked_Q,3,1
target_3,age_0.05,embarked_S,33,1
target_3,age_0.05,family_size_0.00,1,1
target_3,age_0.05,family_size_1.00,6,1
target_3,age_0.05,family_size_2.00,14,1
target_3,age_0.05,family_size_3.00,5,1
target_3,age_0.05,family_size_4.00,3,1
target_3,age_0.05,family_size_5.00,8,1
target_3,age_0.05,family_size_6.00,6,1
target_3,age_0.05,family_size_7.00,1,1
target_3,age_0.05,fare_0.35,1,1
target_3,age_0.05,fare_0.45,8,1
target_3,age_0.05,fare_0.55,8,1
target_3,age_0.05,fare_0.65,12,1
target_3,age_0.05,fare_0.75,11,1
target_3,age_0.05,fare_0.85,4,1
target_3,age_0.05,is_alone_0.00,7,1
target_3,age_0.05,is_alone_1.00,37,1
target_3,age_0.05,sex_female,21,1
target_3,age_0.05,sex_male,23,1
target_3,age_0.05,survived_0,23,1
target_3,age_0.05,survived_1,21,1
target_3,age_0.05,title_Mr,23,1
target_3,age_0.05,title_Mrs,21,1
target_3,age_0.15,embarked_C,20,1
target_3,age_0.15,embarked_Q,8,1
target_3,age_0.15,embarked_S,68,2
target_3,age_0.15,family_size_0.00,37,1
target_3,age_0.15,family_size_1.00,14,1
target_3,age_0.15,family_size_10.00,1,1
target_3,age_0.15,family_size_2.00,20,1
target_3,age_0.15,family_size_3.00,4,1
target_3,age_0.15,family_size_4.00,4,1
target_3,age_0.15,family_size_5.00,6,1
target_3,age_0.15,family_size_6.00,5,1
target_3,age_0.15,family_size_7.00,5,1
target_3,age_0.15,fare_0.05,1,1
target_3,age_0.15,fare_0.15,20,1
target_3,age_0.15,fare_0.25,12,1
target_3,age_0.15,fare_0.35,9,1
target_3,age_0.15,fare_0.45,5,1
target_3,age_0.15,fare_0.55,13,1
target_3,age_0.15,fare_0.65,17,1
target_3,age_0.15,fare_0.75,8,1
target_3,age_0.15,fare_0.85,10,1
target_3,age_0.15,fare_0.95,1,1
target_3,age_0.15,is_alone_0.00,51,2
target_3,age_0.15,is_alone_1.00,45,1
target_3,age_0.15,sex_female,41,1
target_3,age_0.15,sex_male,55,2
target_3,age_0.15,survived_0,68,2
target_3,age_0.15,survived_1,28,1
target_3,age_0.15,title_Mr,55,2
target_3,age_0.15,title_Mrs,41,1
target_3,age_0.25,embarked_C,35,1
target_3,age_0.25,embarked_Q,17,1
target_3,age_0.25,embarked_S,53,2
target_3,age_0.25,family_size_0.00,84,2
target_3,age_0.25,family_size_1.00,11,1
target_3,age_0.25,family_size_2.00,9,1
target_3,age_0.25,family_size_4.00,1,1
target_3,age_0.25,fare_0.05,1,1
target_3,age_0.25,fare_0.15,46,1
target_3,age_0.25,fare_0.25,27,1
target_3,age_0.25,fare_0.35,7,1
target_3,age_0.25,fare_0.45,5,1
target_3,age_0.25,fare_0.55,9,1
target_3,age_0.25,fare_0.65,9,1
target_3,age_0.25,fare_0.85,1,1
target_3,age_0.25,is_alone_0.00,95,2
target_3,age_0.25,is_alone_1.00,10,1
target_3,age_0.25,sex_female,24,1
target_3,age_0.25,sex_male,81,2
target_3,age_0.25,survived_0,82,2
target_3,age_0.25,survived_1,23,1
target_3,age_0.25,title_Mr,81,2
target_3,age_0.25,title_Mrs,24,1
target_3,age_0.35,embarked_C,10,1
target_3,age_0.35,embarked_Q,14,1
target_3,age_0.35,embarked_S,56,2
target_3,age_0.35,family_size_0.00,67,2
target_3,age_0.35,family_size_1.00,5,1
target_3,age_0.35,family_size_2.00,7,1
target_3,age_0.35,family_size_3.00,1,1
target_3,age_0.35,fare_0.15,29,1
target_3,age_0.35,fare_0.25,24,1
target_3,age_0.35,fare_0.35,10,1
target_3,age_0.35,fare_0.45,6,1
target_3,age_0.35,fare_0.55,3,1
target_3,age_0.35,fare_0.65,7,1
target_3,age_0.35,fare_0.85,1,1
target_3,age_0.35,is_alone_0.00,72,2
target_3,age_0.35,is_alone_1.00,8,1
target_3,age_0.35,sex_female,31,1
target_3,age_0.35,sex_male,49,1
target_3,age_0.35,survived_0,53,2
target_3,age_0.35,survived_1,27,1
target_3,age_0.35,title_Mr,49,1
target_3,age_0.35,title_Mrs,31,1
target_3,age_0.45,embarked_C,8,1
target_3,age_0.45,embarked_Q,2,1
target_3,age_0.45,embarked_S,77,2
target_3,age_0.45,family_size_0.00,76,2
target_3,age_0.45,family_size_1.00,7,1
target_3,age_0.45,family_size_2.00,3,1
target_3,age_0.45,family_size_3.00,1,1
target_3,age_0.45,fare_0.05,1,1
target_3,age_0.45,fare_0.15,17,1
target_3,age_0.45,fare_0.25,56,2
target_3,age_0.45,fare_0.35,4,1
target_3,age_0.45,fare_0.45,1,1
target_3,age_0.45,fare_0.55,2,1
target_3,age_0.45,fare_0.65,5,1
target_3,age_0.45,fare_0.85,1,1
target_3,age_0.45,is_alone_0.00,83,2
target_3,age_0.45,is_alone_1.00,4,1
target_3,age_0.45,sex_female,12,1
target_3,age_0.45,sex_male,75,2
target_3,age_0.45,survived_0,71,2
target_3,age_0.45,survived_1,16,1
target_3,age_0.45,title_Mr,75,2
target_3,age_0.45,title_Mrs,12,1
target_3,age_0.55,embarked_C,5,1
target_3,age_0.55,embarked_Q,4,1
target_3,age_0.55,embarked_S,58,2
target_3,age_0.55,family_size_0.00,55,2
target_3,age_0.55,family_size_1.00,5,1
target_3,age_0.55,family_size_2.00,5,1
target_3,age_0.55,family_size_4.00,2,1
target_3,age_0.55,fare_0.15,22,1
target_3,age_0.55,fare_0.25,20,1
target_3,age_0.55,fare_0.35,3,1
target_3,age_0.55,fare_0.45,8,1
target_3,age_0.55,fare_0.55,4,1
target_3,age_0.55,fare_0.65,5,1
target_3,age_0.55,fare_0.85,5,1
target_3,age_0.55,is_alone_0.00,60,2
target_3,age_0.55,is_alone_1.00,7,1
target_3,age_0.55,sex_female,14,1
target_3,age_0.55,sex_male,53,2
target_3,age_0.55,survived_0,51,2
target_3,age_0.55,survived_1,16,1
target_3,age_0.55,title_Mr,53,2
target_3,age_0.55,title_Mrs,14,1
target_3,age_0.65,embarked_C,6,1
target_3,age_0.65,embarked_Q,18,1
target_3,age_0.65,embarked_S,52,2
target_3,age_0.65,family_size_0.00,51,2
target_3,age_0.65,family_size_1.00,17,1
target_3,age_0.65,family_size_2.00,5,1
target_3,age_0.65,family_size_3.00,3,1
target_3,age_0.65,fare_0.15,16,1
target_3,age_0.65,fare_0.25,18,1
target_3,age_0.65,fare_0.35,5,1
target_3,age_0.65,fare_0.45,4,1
target_3,age_0.65,fare_0.55,16,1
target_3,age_0.65,fare_0.65,15,1
target_3,age_0.65,fare_0.85,2,1
target_3,age_0.65,is_alone_0.00,68,2
target_3,age_0.65,is_alone_1.00,8,1
target_3,age_0.65,sex_female,23,1
target_3,age_0.65,sex_male,53,2
target_3,age_0.65,survived_0,53,2
target_3,age_0.65,survived_1,23,1
target_3,age_0.65,title_Mr,53,2
target_3,age_0.65,title_Mrs,23,1
target_3,age_0.75,embarked_C,2,1
target_3,age_0.75,embarked_Q,41,1
target_3,age_0.75,embarked_S,35,1
target_3,age_0.75,family_size_0.00,56,2
target_3,age_0.75,family_size_1.00,5,1
target_3,age_0.75,family_size_10.00,10,1
target_3,age_0.75,family_size_2.00,7,1
target_3,age_0.75,fare_0.05,1,1
target_3,age_0.75,fare_0.15,45,1
target_3,age_0.75,fare_0.25,11,1
target_3,age_0.75,fare_0.45,3,1
target_3,age_0.75,fare_0.55,4,1
target_3,age_0.75,fare_0.65,4,1
target_3,age_0.75,fare_0.95,10,1
target_3,age_0.75,is_alone_0.00,61,2
target_3,age_0.75,is_alone_1.00,17,1
target_3,age_0.75,sex_female,27,1
target_3,age_0.75,sex_male,51,2
target_3,age_0.75,survived_0,61,2
target_3,age_0.75,survived_1,17,1
target_3,age_0.75,title_Mr,51,2
target_3,age_0.75,title_Mrs,26,1
target_3,age_0.75,title_rare,1,1
target_3,age_0.85,embarked_C,4,1
target_3,age_0.85,embarked_Q,4,1
target_3,age_0.85,embarked_S,35,1
target_3,age_0.85,family_size_0.00,24,1
target_3,age_0.85,family_size_1.00,4,1
target_3,age_0.85,family_size_2.00,5,1
target_3,age_0.85,family_size_5.00,3,1
target_3,age_0.85,family_size_6.00,5,1
target_3,age_0.85,family_size_7.00,2,1
target_3,age_0.85,fare_0.15,11,1
target_3,age_0.85,fare_0.25,10,1
target_3,age_0.85,fare_0.35,4,1
target_3,age_0.85,fare_0.45,1,1
target_3,age_0.85,fare_0.55,5,1
target_3,age_0.85,fare_0.65,3,1
target_3,age_0.85,fare_0.75,6,1
target_3,age_0.85,fare_0.85,3,1
target_3,age_0.85,is_alone_0.00,28,1
target_3,age_0.85,is_alone_1.00,15,1
target_3,age_0.85,sex_female,10,1
target_3,age_0.85,sex_male,33,1
target_3,age_0.85,survived_0,38,1
target_3,age_0.85,survived_1,5,1
target_3,age_0.85,title_Mr,33,1
target_3,age_0.85,title_Mrs,10,1
target_3,age_0.95,embarked_C,3,1
target_3,age_0.95,embarked_Q,1,1
target_3,age_0.95,embarked_S,27,1
target_3,age_0.95,family_size_0.00,19,1
target_3,age_0.95,family_size_1.00,5,1
target_3,age_0.95,family_size_4.00,6,1
target_3,age_0.95,family_size_5.00,1,1
target_3,age_0.95,fare_0.05,1,1
target_3,age_0.95,fare_0.15,11,1
target_3,age_0.95,fare_0.25,5,1
target_3,age_0.95,fare_0.35,1,1
target_3,age_0.95,fare_0.45,1,1
target_3,age_0.95,fare_0.55,4,1
target_3,age_0.95,fare_0.75,6,1
target_3,age_0.95,fare_0.85,2,1
target_3,age_0.95,is_alone_0.00,24,1
target_3,age_0.95,is_alone_1.00,7,1
target_3,age_0.95,sex_female,13,1
target_3,age_0.95,sex_male,18,1
target_3,age_0.95,survived_0,26,1
target_3,age_0.95,survived_1,5,1
target_3,age_0.95,title_Mr,18,1
target_3,age_0.95,title_Mrs,13,1
target_3,age_1.05,embarked_Q,1,1
target_3,age_1.05,embarked_S,1,1
target_3,age_1.05,family_size_0.00,2,1
target_3,age_1.05,fare_0.15,2,1
target_3,age_1.05,is_alone_0.00,2,1
target_3,age_1.05,sex_male,2,1
target_3,age_1.05,survived_0,2,1
target_3,age_1.05,title_Mr,2,1
target_3,embarked_C,is_alone_0.00,75,2
target_3,embarked_C,is_alone_1.00,26,1
target_3,embarked_C,sex_female,31,1
target_3,embarked_C,sex_male,70,2
target_3,embarked_C,survived_0,64,2
target_3,embarked_C,survived_1,37,1
target_3,embarked_C,title_Mr,70,2
target_3,embarked_C,title_Mrs,31,1
target_3,embarked_Q,is_alone_0.00,101,3
target_3,embarked_Q,is_alone_1.00,12,1
target_3,embarked_Q,sex_female,56,2
target_3,embarked_Q,sex_male,57,2
target_3,embarked_Q,survived_0,73,2
target_3,embarked_Q,survived_1,40,1
target_3,embarked_Q,title_Mr,57,2
target_3,embarked_Q,title_Mrs,55,2
target_3,embarked_Q,title_rare,1,1
target_3,embarked_S,is_alone_0.00,375,8
target_3,embarked_S,is_alone_1.00,120,3
target_3,embarked_S,sex_female,129,3
target_3,embarked_S,sex_male,366,8
target_3,embarked_S,survived_0,391,8
target_3,embarked_S,survived_1,104,3
target_3,embarked_S,title_Mr,366,8
target_3,embarked_S,title_Mrs,129,3
target_3,family_size_0.00,embarked_C,57,2
target_3,family_size_0.00,embarked_Q,91,2
target_3,family_size_0.00,embarked_S,324,7
target_3,family_size_0.00,is_alone_0.00,472,10
target_3,family_size_0.00,sex_female,100,3
target_3,family_size_0.00,sex_male,372,8
target_3,family_size_0.00,survived_0,363,8
target_3,family_size_0.00,survived_1,109,3
target_3,family_size_0.00,title_Mr,372,8
target_3,family_size_0.00,title_Mrs,99,2
target_3,family_size_0.00,title_rare,1,1
target_3,family_size_1.00,embarked_C,18,1
target_3,family_size_1.00,embarked_Q,10,1
target_3,family_size_1.00,embarked_S,51,2
target_3,family_size_1.00,is_alone_0.00,79,2
target_3,family_size_1.00,sex_female,38,1
target_3,family_size_1.00,sex_male,41,1
target_3,family_size_1.00,survived_0,51,2
target_3,family_size_1.00,survived_1,28,1
target_3,family_size_1.00,title_Mr,41,1
target_3,family_size_1.00,title_Mrs,38,1
target_3,family_size_10.00,embarked_S,11,1
target_3,family_size_10.00,is_alone_1.00,11,1
target_3,family_size_10.00,sex_female,5,1
target_3,family_size_10.00,sex_male,6,1
target_3,family_size_10.00,survived_0,11,1
target_3,family_size_10.00,title_Mr,6,1
target_3,family_size_10.00,title_Mrs,5,1
target_3,family_size_2.00,embarked_C,22,1
target_3,family_size_2.00,embarked_Q,6,1
target_3,family_size_2.00,embarked_S,47,1
target_3,family_size_2.00,is_alone_1.00,75,2
target_3,family_size_2.00,sex_female,37,1
target_3,family_size_2.00,sex_male,38,1
target_3,family_size_2.00,survived_0,44,1
target_3,family_size_2.00,survived_1,31,1
target_3,family_size_2.00,title_Mr,38,1
target_3,family_size_2.00,title_Mrs,37,1
target_3,family_size_3.00,embarked_C,4,1
target_3,family_size_3.00,embarked_S,10,1
target_3,family_size_3.00,is_alone_1.00,14,1
target_3,family_size_3.00,sex_female,9,1
target_3,family_size_3.00,sex_male,5,1
target_3,family_size_3.00,survived_0,6,1
target_3,family_size_3.00,survived_1,8,1
target_3,family_size_3.00,title_Mr,5,1
target_3,family_size_3.00,title_Mrs,9,1
target_3,family_size_4.00,embarked_S,16,1
target_3,family_size_4.00,is_alone_1.00,16,1
target_3,family_size_4.00,sex_female,10,1
target_3,family_size_4.00,sex_male,6,1
target_3,family_size_4.00,survived_0,15,1
target_3,family_size_4.00,survived_1,1,1
target_3,family_size_4.00,title_Mr,6,1
target_3,family_size_4.00,title_Mrs,10,1
target_3,family_size_5.00,embarked_Q,6,1
target_3,family_size_5.00,embarked_S,12,1
target_3,family_size_5.00,is_alone_1.00,18,1
target_3,family_size_5.00,sex_female,5,1
target_3,family_size_5.00,sex_male,13,1
target_3,family_size_5.00,survived_0,18,1
target_3,family_size_5.00,title_Mr,13,1
target_3,family_size_5.00,title_Mrs,5,1
target_3,family_size_6.00,embarked_S,16,1
target_3,family_size_6.00,is_alone_1.00,16,1
target_3,family_size_6.00,sex_female,9,1
target_3,family_size_6.00,sex_male,7,1
target_3,family_size_6.00,survived_0,12,1
target_3,family_size_6.00,survived_1,4,1
target_3,family_size_6.00,title_Mr,7,1
target_3,family_size_6.00,title_Mrs,9,1
target_3,family_size_7.00,embarked_S,8,1
target_3,family_size_7.00,is_alone_1.00,8,1
target_3,family_size_7.00,sex_female,3,1
target_3,family_size_7.00,sex_male,5,1
target_3,family_size_7.00,survived_0,8,1
target_3,family_size_7.00,title_Mr,5,1
target_3,family_size_7.00,title_Mrs,3,1
target_3,fare_0.05,embarked_S,5,1
target_3,fare_0.05,family_size_0.00,4,1
target_3,fare_0.05,family_size_1.00,1,1
target_3,fare_0.05,is_alone_0.00,5,1
target_3,fare_0.05,sex_male,5,1
target_3,fare_0.05,survived_0,3,1
target_3,fare_0.05,survived_1,2,1
target_3,fare_0.05,title_Mr,5,1
target_3,fare_0.15,embarked_C,49,1
target_3,fare_0.15,embarked_Q,75,2
target_3,fare_0.15,embarked_S,95,2
target_3,fare_0.15,family_size_0.00,203,5
target_3,fare_0.15,family_size_1.00,11,1
target_3,fare_0.15,family_size_2.00,4,1
target_3,fare_0.15,family_size_6.00,1,1
target_3,fare_0.15,is_alone_0.00,214,5
target_3,fare_0.15,is_alone_1.00,5,1
target_3,fare_0.15,sex_female,58,2
target_3,fare_0.15,sex_male,161,4
target_3,fare_0.15,survived_0,162,4
target_3,fare_0.15,survived_1,57,2
target_3,fare_0.15,title_Mr,161,4
target_3,fare_0.15,title_Mrs,57,2
target_3,fare_0.15,title_rare,1,1
target_3,fare_0.25,embarked_C,6,1
target_3,fare_0.25,embarked_Q,14,1
target_3,fare_0.25,embarked_S,163,4
target_3,fare_0.25,family_size_0.00,173,4
target_3,fare_0.25,family_size_1.00,5,1
target_3,fare_0.25,family_size_2.00,4,1
target_3,fare_0.25,family_size_6.00,1,1
target_3,fare_0.25,is_alone_0.00,178,4
target_3,fare_0.25,is_alone_1.00,5,1
target_3,fare_0.25,sex_female,29,1
target_3,fare_0.25,sex_male,154,4
target_3,fare_0.25,survived_0,147,3
target_3,fare_0.25,survived_1,36,1
target_3,fare_0.25,title_Mr,154,4
target_3,fare_0.25,title_Mrs,29,1
target_3,fare_0.35,embarked_C,4,1
target_3,fare_0.35,embarked_Q,2,1
target_3,fare_0.35,embarked_S,38,1
target_3,fare_0.35,family_size_0.00,39,1
target_3,fare_0.35,family_size_1.00,2,1
target_3,fare_0.35,family_size_2.00,3,1
target_3,fare_0.35,is_alone_0.00,41,1
target_3,fare_0.35,is_alone_1.00,3,1
target_3,fare_0.35,sex_female,11,1
target_3,fare_0.35,sex_male,33,1
target_3,fare_0.35,survived_0,37,1
target_3,fare_0.35,survived_1,7,1
target_3,fare_0.35,title_Mr,33,1
target_3,fare_0.35,title_Mrs,11,1
target_3,fare_0.45,embarked_C,2,1
target_3,fare_0.45,embarked_S,40,1
target_3,fare_0.45,family_size_0.00,24,1
target_3,fare_0.45,family_size_1.00,11,1
target_3,fare_0.45,family_size_2.00,7,1
target_3,fare_0.45,is_alone_0.00,35,1
target_3,fare_0.45,is_alone_1.00,7,1
target_3,fare_0.45,sex_female,21,1
target_3,fare_0.45,sex_male,21,1
target_3,fare_0.45,survived_0,24,1
target_3,fare_0.45,survived_1,18,1
target_3,fare_0.45,title_Mr,21,1
target_3,fare_0.45,title_Mrs,21,1
target_3,fare_0.55,embarked_C,28,1
target_3,fare_0.55,embarked_Q,10,1
target_3,fare_0.55,embarked_S,30,1
target_3,fare_0.55,family_size_0.00,10,1
target_3,fare_0.55,family_size_1.00,30,1
target_3,fare_0.55,family_size_2.00,27,1
target_3,fare_0.55,family_size_3.00,1,1
target_3,fare_0.55,is_alone_0.00,40,1
target_3,fare_0.55,is_alone_1.00,28,1
target_3,fare_0.55,sex_female,33,1
target_3,fare_0.55,sex_male,35,1
target_3,fare_0.55,survived_0,45,1
target_3,fare_0.55,survived_1,23,1
target_3,fare_0.55,title_Mr,35,1
target_3,fare_0.55,title_Mrs,33,1
target_3,fare_0.65,embarked_C,12,1
target_3,fare_0.65,embarked_Q,6,1
target_3,fare_0.65,embarked_S,59,2
target_3,fare_0.65,family_size_0.00,9,1
target_3,fare_0.65,family_size_1.00,19,1
target_3,fare_0.65,family_size_2.00,30,1
target_3,fare_0.65,family_size_3.00,13,1
target_3,fare_0.65,family_size_4.00,6,1
target_3,fare_0.65,is_alone_0.00,28,1
target_3,fare_0.65,is_alone_1.00,49,1
target_3,fare_0.65,sex_female,36,1
target_3,fare_0.65,sex_male,41,1
target_3,fare_0.65,survived_0,48,1
target_3,fare_0.65,survived_1,29,1
target_3,fare_0.65,title_Mr,41,1
target_3,fare_0.65,title_Mrs,36,1
target_3,fare_0.75,embarked_Q,6,1
target_3,fare_0.75,embarked_S,25,1
target_3,fare_0.75,family_size_4.00,5,1
target_3,fare_0.75,family_size_5.00,12,1
target_3,fare_0.75,family_size_6.00,14,1
target_3,fare_0.75,is_alone_1.00,31,1
target_3,fare_0.75,sex_female,15,1
target_3,fare_0.75,sex_male,16,1
target_3,fare_0.75,survived_0,28,1
target_3,fare_0.75,survived_1,3,1
target_3,fare_0.75,title_Mr,16,1
target_3,fare_0.75,title_Mrs,15,1
target_3,fare_0.85,embarked_S,29,1
target_3,fare_0.85,family_size_0.00,10,1
target_3,fare_0.85,family_size_4.00,5,1
target_3,fare_0.85,family_size_5.00,6,1
target_3,fare_0.85,family_size_7.00,8,1
target_3,fare_0.85,is_alone_0.00,10,1
target_3,fare_0.85,is_alone_1.00,19,1
target_3,fare_0.85,sex_female,8,1
target_3,fare_0.85,sex_male,21,1
target_3,fare_0.85,survived_0,23,1
target_3,fare_0.85,survived_1,6,1
target_3,fare_0.85,title_Mr,21,1
target_3,fare_0.85,title_Mrs,8,1
target_3,fare_0.95,embarked_S,11,1
target_3,fare_0.95,family_size_10.00,11,1
target_3,fare_0.95,is_alone_1.00,11,1
target_3,fare_0.95,sex_female,5,1
target_3,fare_0.95,sex_male,6,1
target_3,fare_0.95,survived_0,11,1
target_3,fare_0.95,title_Mr,6,1
target_3,fare_0.95,title_Mrs,5,1
target_3,is_alone_0.00,survived_0,414,9
target_3,is_alone_0.00,survived_1,137,3
target_3,is_alone_1.00,survived_0,114,3
target_3,is_alone_1.00,survived_1,44,1
target_3,sex_female,is_alone_0.00,138,3
target_3,sex_female,is_alone_1.00,78,2
target_3,sex_female,survived_0,110,3
target_3,sex_female,survived_1,106,3
target_3,sex_female,title_Mrs,215,5
target_3,sex_female,title_rare,1,1
target_3,sex_male,is_alone_0.00,413,9
target_3,sex_male,is_alone_1.00,80,2
target_3,sex_male,survived_0,418,9
target_3,sex_male,survived_1,75,2
target_3,sex_male,title_Mr,493,10
target_3,title_Mr,is_alone_0.00,413,9
target_3,title_Mr,is_alone_1.00,80,2
target_3,title_Mr,survived_0,418,9
target_3,title_Mr,survived_1,75,2
target_3,title_Mrs,is_alone_0.00,137,3
target_3,title_Mrs,is_alone_1.00,78,2
target_3,title_Mrs,survived_0,109,3
target_3,title_Mrs,survived_1,106,3
target_3,title_rare,is_alone_0.00,1,1
target_3,title_rare,survived_0,1,1
